"Start","Finish","Distance (mi)","Steps (count)"
"21-Nov-2019 00:00","22-Nov-2019 00:00","2.61601621530398","6213"
"22-Nov-2019 00:00","23-Nov-2019 00:00","2.06566775033802","5052"
"23-Nov-2019 00:00","24-Nov-2019 00:00","5.14552282566406","11930.6634866508"
"24-Nov-2019 00:00","25-Nov-2019 00:00","1.5541930526234","3408.33651334918"
"25-Nov-2019 00:00","26-Nov-2019 00:00","2.42640479598992","5271"
"26-Nov-2019 00:00","27-Nov-2019 00:00","4.16808960669487","9021"
"27-Nov-2019 00:00","28-Nov-2019 00:00","1.73685054282767","3631"
"28-Nov-2019 00:00","29-Nov-2019 00:00","4.05516781992967","10051"
"29-Nov-2019 00:00","30-Nov-2019 00:00","3.05206344945276","7718"
"30-Nov-2019 00:00","01-Dec-2019 00:00","3.79584063305449","9061"
"01-Dec-2019 00:00","02-Dec-2019 00:00","0.198764216972809","529"
"02-Dec-2019 00:00","03-Dec-2019 00:00","2.20847749144831","4867"
"03-Dec-2019 00:00","04-Dec-2019 00:00","2.30222994000975","5440"
"04-Dec-2019 00:00","05-Dec-2019 00:00","2.54819976337877","6515"
"05-Dec-2019 00:00","06-Dec-2019 00:00","2.2670230851822","5370"
"06-Dec-2019 00:00","07-Dec-2019 00:00","3.3328735186502","8380"
"07-Dec-2019 00:00","08-Dec-2019 00:00","2.73076483337013","7090"
"08-Dec-2019 00:00","09-Dec-2019 00:00","1.67796319494258","4514"
"09-Dec-2019 00:00","10-Dec-2019 00:00","2.14940373220176","5372"
"10-Dec-2019 00:00","11-Dec-2019 00:00","1.25704562993767","2727"
"11-Dec-2019 00:00","12-Dec-2019 00:00","2.0091602541152","4388"
"12-Dec-2019 00:00","13-Dec-2019 00:00","2.66967324663277","6061"
"13-Dec-2019 00:00","14-Dec-2019 00:00","1.18060526525187","2714"
"14-Dec-2019 00:00","15-Dec-2019 00:00","1.87179372464711","4004"
"15-Dec-2019 00:00","16-Dec-2019 00:00","1.36294428406264","3134"
"16-Dec-2019 00:00","17-Dec-2019 00:00","3.18137578042273","7060.02211457794"
"17-Dec-2019 00:00","18-Dec-2019 00:00","3.24221701448818","7047.97788542206"
"18-Dec-2019 00:00","19-Dec-2019 00:00","2.30235425116969","4885"
"19-Dec-2019 00:00","20-Dec-2019 00:00","2.57079573713179","6002"
"20-Dec-2019 00:00","21-Dec-2019 00:00","1.78375785413176","4226"
"21-Dec-2019 00:00","22-Dec-2019 00:00","1.3622072098943","3267"
"22-Dec-2019 00:00","23-Dec-2019 00:00","3.27053134693082","7613"
"23-Dec-2019 00:00","24-Dec-2019 00:00","2.29282241708253","5316"
"24-Dec-2019 00:00","25-Dec-2019 00:00","1.45748122986526","3350.68260031682"
"25-Dec-2019 00:00","26-Dec-2019 00:00","1.23960152104551","3043.31739968318"
"26-Dec-2019 00:00","27-Dec-2019 00:00","2.87800495108353","6990"
"27-Dec-2019 00:00","28-Dec-2019 00:00","3.92506717249829","9747"
"28-Dec-2019 00:00","29-Dec-2019 00:00","5.43666860534376","12907"
"29-Dec-2019 00:00","30-Dec-2019 00:00","1.06536576393761","2665"
"30-Dec-2019 00:00","31-Dec-2019 00:00","1.83577080981402","4429"
"31-Dec-2019 00:00","01-Jan-2020 00:00","1.72784766908781","4259"
"01-Jan-2020 00:00","02-Jan-2020 00:00","0.0314662371749796","76"
"02-Jan-2020 00:00","03-Jan-2020 00:00","3.0705268113989","7332"
"03-Jan-2020 00:00","04-Jan-2020 00:00","1.08316804859544","2671"
"04-Jan-2020 00:00","05-Jan-2020 00:00","0.944558776744102","2311"
"05-Jan-2020 00:00","06-Jan-2020 00:00","1.59666920185952","3939"
"06-Jan-2020 00:00","07-Jan-2020 00:00","2.3248913843144","5829"
"07-Jan-2020 00:00","08-Jan-2020 00:00","3.10038748707495","7632"
"08-Jan-2020 00:00","09-Jan-2020 00:00","3.5238969706841","8331"
"09-Jan-2020 00:00","10-Jan-2020 00:00","4.49555201262605","9875"
"10-Jan-2020 00:00","11-Jan-2020 00:00","2.20592508639442","5091"
"11-Jan-2020 00:00","12-Jan-2020 00:00","2.35846695217646","5739"
"12-Jan-2020 00:00","13-Jan-2020 00:00","2.88124258813165","7407"
"13-Jan-2020 00:00","14-Jan-2020 00:00","1.55070016105919","3494"
"14-Jan-2020 00:00","15-Jan-2020 00:00","3.05092012645878","6487"
"15-Jan-2020 00:00","16-Jan-2020 00:00","2.64571154458124","5932"
"16-Jan-2020 00:00","17-Jan-2020 00:00","1.82150615406083","4128"
"17-Jan-2020 00:00","18-Jan-2020 00:00","1.82640877276773","4156"
"18-Jan-2020 00:00","19-Jan-2020 00:00","4.4673536008407","10226"
"19-Jan-2020 00:00","20-Jan-2020 00:00","1.51978694424741","3383"
"20-Jan-2020 00:00","21-Jan-2020 00:00","5.23898501486011","12518"
"21-Jan-2020 00:00","22-Jan-2020 00:00","0.691437007874022","1738"
"22-Jan-2020 00:00","23-Jan-2020 00:00","2.32679716654596","5893"
"23-Jan-2020 00:00","24-Jan-2020 00:00","1.06038858068981","2657"
"24-Jan-2020 00:00","25-Jan-2020 00:00","3.05524022082749","7139"
"25-Jan-2020 00:00","26-Jan-2020 00:00","2.39785900341965","6284"
"26-Jan-2020 00:00","27-Jan-2020 00:00","0.301215899148686","809"
"27-Jan-2020 00:00","28-Jan-2020 00:00","3.20625637243654","7274"
"28-Jan-2020 00:00","29-Jan-2020 00:00","1.54004364511129","3323"
"29-Jan-2020 00:00","30-Jan-2020 00:00","2.53941326022271","5825"
"30-Jan-2020 00:00","31-Jan-2020 00:00","2.50423560895392","5582"
"31-Jan-2020 00:00","01-Feb-2020 00:00","1.42817197566165","3220"
"01-Feb-2020 00:00","02-Feb-2020 00:00","3.21447433945906","7227"
"02-Feb-2020 00:00","03-Feb-2020 00:00","3.44687342266714","8368"
"03-Feb-2020 00:00","04-Feb-2020 00:00","3.60430192147423","7949"
"04-Feb-2020 00:00","05-Feb-2020 00:00","1.54458586852615","3453"
"05-Feb-2020 00:00","06-Feb-2020 00:00","1.97246828521276","4594"
"06-Feb-2020 00:00","07-Feb-2020 00:00","3.40815263859165","8392"
"07-Feb-2020 00:00","08-Feb-2020 00:00","4.14598784223705","10716"
"08-Feb-2020 00:00","09-Feb-2020 00:00","3.13863288395871","7116"
"09-Feb-2020 00:00","10-Feb-2020 00:00","1.50166649762062","3829"
"10-Feb-2020 00:00","11-Feb-2020 00:00","2.66671790225023","6639"
"11-Feb-2020 00:00","12-Feb-2020 00:00","1.34131671041085","3335"
"12-Feb-2020 00:00","13-Feb-2020 00:00","1.46796458681017","3810"
"13-Feb-2020 00:00","14-Feb-2020 00:00","3.25987386698234","7975"
"14-Feb-2020 00:00","15-Feb-2020 00:00","3.40259607508935","7466"
"15-Feb-2020 00:00","16-Feb-2020 00:00","2.40253171478507","6100"
"16-Feb-2020 00:00","17-Feb-2020 00:00","1.48977471565942","3952"
"17-Feb-2020 00:00","18-Feb-2020 00:00","2.72904984888085","6880"
"18-Feb-2020 00:00","19-Feb-2020 00:00","3.46178641152991","8110"
"19-Feb-2020 00:00","20-Feb-2020 00:00","1.66779134852559","3770"
"20-Feb-2020 00:00","21-Feb-2020 00:00","3.79410492722487","9331"
"21-Feb-2020 00:00","22-Feb-2020 00:00","4.42041908401173","9647"
"22-Feb-2020 00:00","23-Feb-2020 00:00","5.47775936371057","11254"
"23-Feb-2020 00:00","24-Feb-2020 00:00","4.77563405902797","9580"
"24-Feb-2020 00:00","25-Feb-2020 00:00","5.16382871989979","10385"
"25-Feb-2020 00:00","26-Feb-2020 00:00","5.39808939343548","11018.9740234117"
"26-Feb-2020 00:00","27-Feb-2020 00:00","5.39379292886338","10814"
"27-Feb-2020 00:00","28-Feb-2020 00:00","7.10802082158906","14762"
"28-Feb-2020 00:00","29-Feb-2020 00:00","6.07267019368737","12072.4991729457"
"29-Feb-2020 00:00","01-Mar-2020 00:00","7.06854329334711","14001.7682150606"
"01-Mar-2020 00:00","02-Mar-2020 00:00","4.62366014473954","9116.23178493943"
"02-Mar-2020 00:00","03-Mar-2020 00:00","3.44455904597758","6910"
"03-Mar-2020 00:00","04-Mar-2020 00:00","3.40327144941621","6799"
"04-Mar-2020 00:00","05-Mar-2020 00:00","4.76998986027903","9735.82146523743"
"05-Mar-2020 00:00","06-Mar-2020 00:00","5.52970404730735","10852"
"06-Mar-2020 00:00","07-Mar-2020 00:00","7.88815842009806","16000.8549909102"
"07-Mar-2020 00:00","08-Mar-2020 00:00","4.62373201069336","9388"
"08-Mar-2020 00:00","09-Mar-2020 00:00","4.05960603692351","8141"
"09-Mar-2020 00:00","10-Mar-2020 00:00","4.81663297904706","10079"
"10-Mar-2020 00:00","11-Mar-2020 00:00","4.26436768343922","8815"
"11-Mar-2020 00:00","12-Mar-2020 00:00","6.02966168456611","12397"
"12-Mar-2020 00:00","13-Mar-2020 00:00","6.06192713745486","12969"
"13-Mar-2020 00:00","14-Mar-2020 00:00","5.66423721126452","11527"
"14-Mar-2020 00:00","15-Mar-2020 00:00","8.31394785059267","16180.8137754491"
"15-Mar-2020 00:00","16-Mar-2020 00:00","5.93077665302952","12452.8163393755"
"16-Mar-2020 00:00","17-Mar-2020 00:00","3.78984950851636","7790.36988517538"
"17-Mar-2020 00:00","18-Mar-2020 00:00","3.19011812757717","6567"
"18-Mar-2020 00:00","19-Mar-2020 00:00","3.61919197654033","7047"
"19-Mar-2020 00:00","20-Mar-2020 00:00","5.80354928738721","11386"
"20-Mar-2020 00:00","21-Mar-2020 00:00","5.37408434075769","10897"
"21-Mar-2020 00:00","22-Mar-2020 00:00","5.21881538392035","9971"
"22-Mar-2020 00:00","23-Mar-2020 00:00","3.56391245244806","7286.80359241982"
"23-Mar-2020 00:00","24-Mar-2020 00:00","2.28574637833958","4621.19640758018"
"24-Mar-2020 00:00","25-Mar-2020 00:00","2.46233726448829","4911"
"25-Mar-2020 00:00","26-Mar-2020 00:00","5.4395658017442","10274"
"26-Mar-2020 00:00","27-Mar-2020 00:00","4.47088354309842","9124"
"27-Mar-2020 00:00","28-Mar-2020 00:00","4.37584640341065","8878"
"28-Mar-2020 00:00","29-Mar-2020 00:00","6.58188962041834","12998"
"29-Mar-2020 00:00","30-Mar-2020 00:00","4.49576387212401","9198"
"30-Mar-2020 00:00","31-Mar-2020 00:00","2.1972480865291","4615"
"31-Mar-2020 00:00","01-Apr-2020 00:00","2.49400923190214","5125"
"01-Apr-2020 00:00","02-Apr-2020 00:00","2.15773203338198","4449"
"02-Apr-2020 00:00","03-Apr-2020 00:00","4.84810151193876","9552"
"03-Apr-2020 00:00","04-Apr-2020 00:00","4.57980593547546","8907"
"04-Apr-2020 00:00","05-Apr-2020 00:00","4.2019212286145","8209"
"05-Apr-2020 00:00","06-Apr-2020 00:00","4.21332883766626","8574"
"06-Apr-2020 00:00","07-Apr-2020 00:00","2.88557272542605","5860"
"07-Apr-2020 00:00","08-Apr-2020 00:00","1.04988228279163","2154"
