Datum,Stampfenbachstrasse_PM10,Schimmelstrasse_PM10,Rosengartenstrasse_PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,8.6,9.46,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,4.87,5.17,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,7.71,7.61,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-30,3.88,4.32,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,8.01,7.35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-01,7.24,5.93,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,5.74,5.87,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,5.83,6.55,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,3.01,3.45,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,4.24,4.72,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-06,11.17,12.44,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-07,13.83,14.39,9.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,22.24,23.21,18.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,25.72,28.78,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,20.12,24.18,19.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,26.74,29.89,23.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,24.14,26.11,20.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-13,23.15,24.51,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-14,28.69,28.3,23.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,27.38,25.85,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,4.01,3.77,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,5.29,5.14,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,3.86,4.11,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,5.42,5.68,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-20,4.72,4.58,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-21,4.14,4.78,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,3.37,3.98,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,10.65,9.59,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,11.18,10.94,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,15.42,15.68,17.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,13.6,16.79,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-27,17.45,18.94,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28,19.05,19.03,13.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,16.7,16.64,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,15.62,16.96,14.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,17.41,17.29,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,5.82,6.33,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02,9.95,11.86,10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-03,9.94,10.98,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-04,11.52,13.28,11.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-05,20.24,22.74,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-06,33.07,35.51,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-07,32.58,31.97,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-08,45.56,46.87,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-09,44.8,43.61,34.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-10,20,21.82,15.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-11,12.56,12.99,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-12,7.49,7.83,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-13,15.07,17.77,10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-14,21.62,24.68,16.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-15,20.65,18.83,15.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-16,10.48,11.55,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-17,13.63,14.37,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-18,20.2,20.44,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,40.03,38.03,27.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,NaN,30.97,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,NaN,38.47,27.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22,NaN,42.88,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,NaN,37,26.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-24,33.15,33.39,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-25,21.53,22.13,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,26.43,27.14,18.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,33.76,35.09,25.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,43.09,44.58,32.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,47.63,48.24,45.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,58.32,57.79,60.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-03,33.58,35.02,33.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-04,25.41,27.21,24.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,20.11,23.75,16.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,31.96,32.08,27.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07,9.22,9.1,10.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,12.13,7.52,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,16.74,12.1,12.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-10,14.19,15.72,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-11,19.62,22.53,18.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,11.83,11.29,9.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,6.02,5.65,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,13.16,11.95,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,18.09,19.63,15.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,13.07,11.93,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-17,16.08,17.7,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-18,29.91,29.89,27.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,40.61,40.46,37.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,32.48,33.35,29.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21,19.28,19.91,15.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-22,21.66,20.53,19.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,19.4,19.54,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24,21.72,22.39,20.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-25,19.83,20.24,20.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,34.31,32.91,33.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-27,33.13,26.34,28.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,7.24,6.82,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-29,8.95,7.53,7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-30,9.66,11.19,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,4.31,4.58,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01,5.73,5.99,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02,9.42,9.95,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03,18.43,15.67,15.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04,20.31,14.38,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05,6.98,6.79,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,15.27,16.64,11.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-07,22.96,24.38,21.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-08,25.46,23.96,25.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09,25.70,NaN,25.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10,20.20,NaN,19.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11,16.53,NaN,13.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12,18.14,NaN,16.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,13.96,NaN,10.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-14,11.85,13.01,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-15,16.49,16.29,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16,18.15,14.50,20.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17,19.57,19.70,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,17.55,17.46,15.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-19,26.29,24.99,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,24.16,22.39,25.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-21,21.04,18.73,21.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-22,19.85,17.45,18.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-23,25.68,22.68,22.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-24,21.00,17.91,18.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25,29.89,29.15,26.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-26,14.91,13.41,12.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-27,19.60,17.66,15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-28,15.24,15.26,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-29,22.72,20.78,21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,12.14,8.14,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01,6.56,7.62,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02,20.67,17.86,15.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03,24.6,23.03,19.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04,31.63,29.82,28.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-05,26.69,27.01,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-06,28.16,28.06,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-07,24.9,23.24,21.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08,25.52,24.3,22.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09,22.04,21.72,18.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-10,9.86,9.97,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11,15.06,15.91,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-12,15.57,16.37,17.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-13,6.66,7.18,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14,8,8.53,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-15,9.58,8.22,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16,12.51,11.98,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17,18.45,17.94,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,25.28,24.19,23.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-19,21.2,22.47,20.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-20,10.2,11,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21,11.68,11.6,10.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22,14.11,13.63,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23,13.28,10.6,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,12.54,11.4,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,14.3,14.78,13.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-26,15.8,16.23,14.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27,15.19,16.33,14.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-28,21.22,18.77,19.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,14.02,13.06,12.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,16.75,16.39,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,17.81,15.26,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,11.21,10.57,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-02,9.91,9.82,8.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-03,11.28,11.99,9.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,14.57,14.36,12.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,15.34,15.08,14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06,17.22,15.48,16.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07,12.02,12.6,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,14.68,15.46,13.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-09,11.81,11.71,11.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-10,10.73,11.59,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,15.73,15.32,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,9.35,9.45,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,15.61,11.97,10.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,16.77,16.37,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,17.96,15.18,12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-16,15.19,15.91,13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-17,12.65,13.18,11.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,14.92,14.07,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,15.75,14.84,12.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,16.71,17,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21,18.89,18.42,19.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,18.7,17.14,15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-23,12.08,12.69,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-24,12.39,13.12,10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,18.37,13.68,11.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,27.36,11.95,9.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,17.37,15.32,13.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,15.83,14.18,12.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,17.42,17.33,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,21.37,22.6,20.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-01,17.89,18.91,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,19.35,19.43,17.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,14.74,14.29,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-04,15.04,14.94,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,9.06,9.35,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,8.87,8.73,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-07,15.45,16.72,15.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-08,18.25,19.72,18.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,14.22,14.56,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,15.22,15.89,13.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11,27.94,13.91,11.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,31.87,16.73,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,16.7,17.32,14.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-14,16.58,16.6,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-15,9.69,9.96,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,10.69,10.22,9.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,12.78,12.27,10.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,14.93,17.14,13.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,20.22,20.36,16.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,22.02,21.57,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-21,8.18,8.66,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-22,11.46,12.38,10.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,16.23,18.92,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,19.59,22.16,19.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,18.68,20.84,18.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,18.58,20.23,16.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,17.06,19.98,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-28,17.81,14.98,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-29,12.37,13.3,13.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-30,14.54,16.26,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,17.93,19.53,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01,17.65,19.23,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02,14.25,15.5,13.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03,23.93,26.18,22.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-04,25.7,27.31,24.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-05,23.43,25.04,23.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06,22.15,23.18,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07,15.78,14.55,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08,21.95,14.87,15.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,14.89,14.24,15.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,6.45,7.83,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-11,7,8.53,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-12,8.64,9.59,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,11.6,11.63,10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14,6.24,5.78,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15,11.91,9.95,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16,12.5,13.23,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,12.57,12.77,15.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-18,12.19,14.25,11.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-19,16.68,18.25,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,16.68,19.16,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-21,17.37,19,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,16.05,17.65,18.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23,13.5,14.52,14.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24,9.63,10.4,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-25,9.1,10.24,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-26,5.7,6.51,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,10.15,10.51,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28,14.33,14.48,20.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,15.71,15.94,22.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,11.51,12.45,14.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,14.8,15.84,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-01,14.49,15.41,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-02,11.81,12.71,11.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-03,11.79,14.39,13.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,12.55,13.6,16.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05,16.83,18.89,20.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,16.87,18.16,18.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07,13.94,14.72,14.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-08,11.92,14.61,11.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-09,14.01,16.17,14.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,16.04,19.66,18.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-11,19.73,21.21,22.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12,21.82,21.98,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-13,16.93,18.34,18.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14,12.72,15.28,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-15,17.07,18.32,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16,17.55,18.85,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,20.78,21.51,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18,20.42,19.28,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,18.75,17.91,22.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,22.32,21.21,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21,19.23,18.92,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-22,8.85,9.22,7.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-23,7.23,6.67,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,6.74,7.47,10.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,16.59,11.58,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,43.8,16.26,29.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,39.09,23.35,26.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,32.12,20.73,22.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-29,20.03,20.19,18.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,16.94,17.7,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,14.41,15.24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,12.36,12.6,13.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,10.76,14.39,11.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,14.03,15.48,13.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,22.97,22.56,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-06,27.71,16.55,17.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-07,20.27,17.62,14.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,30.52,27.17,28.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09,36.58,32.92,39.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-10,31.47,28.64,32.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-11,28.97,27.88,29.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-12,94.49,24.25,21.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
